row_id,prefix_end,prefix_text,current_token,stage,is_full_sentence,label,type,location,computed_location,cue_relative_position,global_prefix_id,sentence,location_matches,ambiguous_lemma,cue_start_lemma,cue_end_lemma,lemma_split,morphological_parsing,amb_char_start,amb_char_end,cue_char_start,cue_char_end,amb_tok_start,amb_tok_end,cue_tok_start,cue_tok_end,cue_length_tokens,ambiguity_length_tokens,token_distance,overlap,matched_ambiguous,matched_cue,amb_token_text,cue_token_text,n_tokens,tokens_json,tracked_token_index,tracked_token_text,tracked_region,ambiguity_vector_available
119,25,"Halka yalan söylemek suçtur, suç işleme, sen ahlaksız bir adam değilsin.",.,full_sentence,True,negation,semantic,before,before,-12,1757,"Halka yalan söylemek suçtur, suç işleme, sen ahlaksız bir adam değilsin.",True,işleme,Halka,suç,işle-me,işle-NEG.IMP.2SG,33,39,0,32,12,13,0,11,12,2,12,False,işleme,"Halka yalan söylemek suçtur, suç",ĠiÅŁ leme,"H alk a Ġy alan ĠsÃ¶ yle mek ĠsuÃ§ tur , ĠsuÃ§",26,"[""H"", ""alk"", ""a"", ""Ġy"", ""alan"", ""ĠsÃ¶"", ""yle"", ""mek"", ""ĠsuÃ§"", ""tur"", "","", ""ĠsuÃ§"", ""ĠiÅŁ"", ""leme"", "","", ""Ġsen"", ""Ġa"", ""hl"", ""aks"", ""Ä±z"", ""Ġbir"", ""Ġadam"", ""ĠdeÄŁ"", ""ils"", ""in"", "".""]",25,.,post_cue_or_post_ambiguity,True
121,35,"Yok solucan olsam beni sever misin, yok 250 kilo olsam beni beğenir misin, adamı delirtme Emine!",!,full_sentence,True,negation,semantic,before,before,-17,1793,"Yok solucan olsam beni sever misin, yok 250 kilo olsam beni beğenir misin, adamı delirtme Emine!",True,delirtme,Yok,adamı,delirt-me,delirt-NEG.IMP.2SG,81,89,36,80,30,32,13,29,17,3,17,False,delirtme,"yok 250 kilo olsam beni beğenir misin, adamı",Ġdel irt me,"Ġyok Ġ 250 Ġkil o Ġo ls am Ġbeni Ġbe ÄŁen ir Ġmis in , Ġadam Ä±",36,"[""Y"", ""ok"", ""Ġsol"", ""uc"", ""an"", ""Ġo"", ""ls"", ""am"", ""Ġbeni"", ""Ġsever"", ""Ġmis"", ""in"", "","", ""Ġyok"", ""Ġ"", ""250"", ""Ġkil"", ""o"", ""Ġo"", ""ls"", ""am"", ""Ġbeni"", ""Ġbe"", ""ÄŁen"", ""ir"", ""Ġmis"", ""in"", "","", ""Ġadam"", ""Ä±"", ""Ġdel"", ""irt"", ""me"", ""ĠEm"", ""ine"", ""!""]",35,!,post_cue_or_post_ambiguity,True
122,24,"Akademisyen dediğin yazdığı kadar da okur, okuma akademisyenin en önemli işlerinden biridir.",.,full_sentence,True,nominalizer,semantic,before,before,-7,1818,"Akademisyen dediğin yazdığı kadar da okur, okuma akademisyenin en önemli işlerinden biridir.",True,okuma,yazdığı,okur,oku-ma,oku-NMLZ,43,48,20,41,13,14,6,11,6,2,7,False,okuma,yazdığı kadar da okur,Ġok uma,Ġyaz dÄ±ÄŁÄ± Ġkadar Ġda Ġok ur,25,"[""Ak"", ""adem"", ""isy"", ""en"", ""Ġdedi"", ""ÄŁin"", ""Ġyaz"", ""dÄ±ÄŁÄ±"", ""Ġkadar"", ""Ġda"", ""Ġok"", ""ur"", "","", ""Ġok"", ""uma"", ""Ġakadem"", ""isy"", ""enin"", ""Ġen"", ""ĠÃ¶nemli"", ""ĠiÅŁ"", ""lerinden"", ""Ġbir"", ""idir"", "".""]",24,.,post_cue_or_post_ambiguity,True
123,17,"ARGE'nin anlamında ben araştırma var diye biliyorum, yanlış mıyım?",?,full_sentence,True,nominalizer,semantic,before,before,-5,1836,"ARGE'nin anlamında ben araştırma var diye biliyorum, yanlış mıyım?",True,araştırma,ARGE'nin,anlamında,araştır-ma,araştır-NMLZ,23,32,0,18,5,5,0,3,4,1,5,False,araştırma,ARGE'nin anlamında,ĠaraÅŁtÄ±rma,ARGE 'nin Ġanlam Ä±nda,18,"[""ARGE"", ""'nin"", ""Ġanlam"", ""Ä±nda"", ""Ġben"", ""ĠaraÅŁtÄ±rma"", ""Ġvar"", ""Ġdiye"", ""Ġb"", ""ili"", ""y"", ""orum"", "","", ""ĠyanlÄ±ÅŁ"", ""Ġm"", ""Ä±y"", ""Ä±m"", ""?""]",17,?,post_cue_or_post_ambiguity,True
125,17,Hürmüz'de satranç: Abluka mı anlaşma mı?,?,full_sentence,True,nominalizer,semantic,before,before,-4,1890,Hürmüz'de satranç: Abluka mı anlaşma mı?,True,anlaşma,Abluka,mı,anlaş-ma,anlaş-NMLZ,29,36,19,28,14,15,10,13,4,2,4,False,anlaşma,Abluka mı,ĠanlaÅŁ ma,ĠA bl uka ĠmÄ±,18,"[""H"", ""Ã¼r"", ""m"", ""Ã¼z"", ""'d"", ""e"", ""Ġsat"", ""ran"", ""Ã§"", "":"", ""ĠA"", ""bl"", ""uka"", ""ĠmÄ±"", ""ĠanlaÅŁ"", ""ma"", ""ĠmÄ±"", ""?""]",17,?,post_cue_or_post_ambiguity,True
128,28,Ev arkadaşımın katılmayı düşündüğü yarış yüksek atlama ama kontenjan durumuna göre maratona da yazılabilir.,.,full_sentence,True,nominalizer,semantic,before,before,-12,1944,Ev arkadaşımın katılmayı düşündüğü yarış yüksek atlama ama kontenjan durumuna göre maratona da yazılabilir.,True,atlama,Ev,yarış,atla-ma,atla-NMLZ,48,54,0,40,12,13,0,10,11,2,12,False,atlama,Ev arkadaşımın katılmayı düşündüğü yarış,Ġatl ama,Ev ĠarkadaÅŁ Ä±mÄ±n ĠkatÄ± lm ayÄ± ĠdÃ¼ÅŁ Ã¼nd Ã¼ ÄŁÃ¼ ĠyarÄ±ÅŁ,29,"[""Ev"", ""ĠarkadaÅŁ"", ""Ä±mÄ±n"", ""ĠkatÄ±"", ""lm"", ""ayÄ±"", ""ĠdÃ¼ÅŁ"", ""Ã¼nd"", ""Ã¼"", ""ÄŁÃ¼"", ""ĠyarÄ±ÅŁ"", ""ĠyÃ¼ksek"", ""Ġatl"", ""ama"", ""Ġama"", ""Ġkont"", ""en"", ""jan"", ""Ġdurum"", ""una"", ""ĠgÃ¶re"", ""Ġmar"", ""at"", ""ona"", ""Ġda"", ""Ġyaz"", ""Ä±l"", ""abilir"", "".""]",28,.,post_cue_or_post_ambiguity,True
129,28,"Sınav sırasında dikkat etmen gereken en önemli yasak telefon kullanma, bak atılırsın oturumun ortasında, ona göre!",!,full_sentence,True,nominalizer,semantic,before,before,-4,1973,"Sınav sırasında dikkat etmen gereken en önemli yasak telefon kullanma, bak atılırsın oturumun ortasında, ona göre!",True,kullanma,en,yasak,kullan-ma,kullan-NMLZ,61,69,37,52,12,13,8,10,3,2,4,False,kullanma,en önemli yasak,Ġkullan ma,Ġen ĠÃ¶nemli Ġyasak,29,"[""S"", ""Ä±"", ""nav"", ""ĠsÄ±rasÄ±nda"", ""Ġdikkat"", ""Ġet"", ""men"", ""Ġgereken"", ""Ġen"", ""ĠÃ¶nemli"", ""Ġyasak"", ""Ġtelefon"", ""Ġkullan"", ""ma"", "","", ""Ġbak"", ""Ġat"", ""Ä±lÄ±"", ""rs"", ""Ä±n"", ""Ġotur"", ""um"", ""un"", ""Ġort"", ""asÄ±nda"", "","", ""Ġona"", ""ĠgÃ¶re"", ""!""]",28,!,post_cue_or_post_ambiguity,True
131,27,"Okulun gündemi bu aralar ulusal sınavlar, grip aşısı olma ve yeni spor salonu inşaatı.",.,full_sentence,True,nominalizer,semantic,before,before,-17,2042,"Okulun gündemi bu aralar ulusal sınavlar, grip aşısı olma ve yeni spor salonu inşaatı.",True,olma,Okulun,aşısı,ol-ma,ol-NMLZ,53,57,0,52,17,17,0,16,17,1,17,False,olma,"Okulun gündemi bu aralar ulusal sınavlar, grip aşısı",Ġolma,"Ok ul un Ġg Ã¼nd emi Ġbu Ġar alar Ġul usal ĠsÄ±nav lar , Ġgrip ĠaÅŁ Ä±sÄ±",28,"[""Ok"", ""ul"", ""un"", ""Ġg"", ""Ã¼nd"", ""emi"", ""Ġbu"", ""Ġar"", ""alar"", ""Ġul"", ""usal"", ""ĠsÄ±nav"", ""lar"", "","", ""Ġgrip"", ""ĠaÅŁ"", ""Ä±sÄ±"", ""Ġolma"", ""Ġve"", ""Ġyeni"", ""Ġspor"", ""Ġsalon"", ""u"", ""Ġin"", ""ÅŁ"", ""aat"", ""Ä±"", "".""]",27,.,post_cue_or_post_ambiguity,True
132,30,"Nevzat Evrim Önal, Türkiye Siyasi Tarihinde Sahte Umut Üretme yazısıyla dergimizin Nisan sayısında.",.,full_sentence,True,nominalizer,semantic,before,before,-10,2073,"Nevzat Evrim Önal, Türkiye Siyasi Tarihinde Sahte Umut Üretme yazısıyla dergimizin Nisan sayısında.",True,üretme,Türkiye,Umut,üret-me,üret-NMLZ,55,61,19,54,19,21,9,18,10,3,10,False,Üretme,Türkiye Siyasi Tarihinde Sahte Umut,ĠÃľ ret me,ĠTÃ¼rkiye ĠSi y asi ĠTarih inde ĠSa hte ĠU mut,31,"[""N"", ""ev"", ""z"", ""at"", ""ĠEv"", ""rim"", ""ĠÃĸ"", ""nal"", "","", ""ĠTÃ¼rkiye"", ""ĠSi"", ""y"", ""asi"", ""ĠTarih"", ""inde"", ""ĠSa"", ""hte"", ""ĠU"", ""mut"", ""ĠÃľ"", ""ret"", ""me"", ""Ġyaz"", ""Ä±sÄ±yla"", ""Ġd"", ""erg"", ""imizin"", ""ĠNisan"", ""Ġsay"", ""Ä±sÄ±nda"", "".""]",30,.,post_cue_or_post_ambiguity,True
133,26,Ulusumuzun bu yüzyıldaki vebası güçler birliği sorunu ve otoriterleşme olmalı.,.,full_sentence,True,nominalizer,semantic,before,before,-20,2100,Ulusumuzun bu yüzyıldaki vebası güçler birliği sorunu ve otoriterleşme olmalı.,True,otoriterleşme,Ulusumuzun,vebası,otoriterleş-me,otoriterleş-NMLZ,57,70,0,31,20,23,0,13,14,4,20,False,otoriterleşme,Ulusumuzun bu yüzyıldaki vebası,Ġo tor iter leÅŁme,U lus umuz un Ġbu Ġy Ã¼ zy Ä± ld aki Ġv eb asÄ±,27,"[""U"", ""lus"", ""umuz"", ""un"", ""Ġbu"", ""Ġy"", ""Ã¼"", ""zy"", ""Ä±"", ""ld"", ""aki"", ""Ġv"", ""eb"", ""asÄ±"", ""ĠgÃ¼Ã§"", ""ler"", ""Ġbir"", ""liÄŁi"", ""Ġsorunu"", ""Ġve"", ""Ġo"", ""tor"", ""iter"", ""leÅŁme"", ""Ġol"", ""malÄ±"", "".""]",26,.,post_cue_or_post_ambiguity,True
134,23,"Bir sonraki oturumun başlığı 'Yüz yıl önce, yüz yıl sonra: Geleceği tartışma'",',full_sentence,True,nominalizer,semantic,before,before,-21,2124,"Bir sonraki oturumun başlığı 'Yüz yıl önce, yüz yıl sonra: Geleceği tartışma'",True,tartışma,Bir,başlığı,tartış-ma,tartış-NMLZ,68,76,0,28,21,22,0,6,7,2,21,False,tartışma,Bir sonraki oturumun başlığı,ĠtartÄ±ÅŁ ma,Bir Ġsonraki Ġotur um un ĠbaÅŁ lÄ±ÄŁÄ±,24,"[""Bir"", ""Ġsonraki"", ""Ġotur"", ""um"", ""un"", ""ĠbaÅŁ"", ""lÄ±ÄŁÄ±"", ""Ġ'"", ""Y"", ""Ã¼z"", ""ĠyÄ±l"", ""ĠÃ¶nce"", "","", ""ĠyÃ¼z"", ""ĠyÄ±l"", ""Ġsonra"", "":"", ""ĠGe"", ""le"", ""ce"", ""ÄŁi"", ""ĠtartÄ±ÅŁ"", ""ma"", ""'""]",23,',post_cue_or_post_ambiguity,True
135,60,"165. sayının giriş yazısı, Aydemir Güler imzasıyla Ulusal Sorunda Güncelleme, ulusal sorunun abc’sine, TKP’nin Gelenek hareketinden beri benimsediği ve bugün doğrulanan pozisyonunun temel unsurlarına ayrıldı.",.,full_sentence,True,nominalizer,semantic,before,before,-20,2185,"165. sayının giriş yazısı, Aydemir Güler imzasıyla Ulusal Sorunda Güncelleme, ulusal sorunun abc’sine, TKP’nin Gelenek hareketinden beri benimsediği ve bugün doğrulanan pozisyonunun temel unsurlarına ayrıldı.",True,güncelleme,165,Sorunda,güncelle-me,güncelle-NMLZ,66,76,0,65,20,23,0,19,20,4,20,False,Güncelleme,"165. sayının giriş yazısı, Aydemir Güler imzasıyla Ulusal Sorunda",ĠGÃ¼ nc elle me,"165 . Ġsay Ä±nÄ±n ĠgiriÅŁ Ġyaz Ä±sÄ± , ĠAy dem ir ĠGÃ¼ ler Ġim zas Ä±yla ĠUl usal ĠSor unda",61,"[""165"", ""."", ""Ġsay"", ""Ä±nÄ±n"", ""ĠgiriÅŁ"", ""Ġyaz"", ""Ä±sÄ±"", "","", ""ĠAy"", ""dem"", ""ir"", ""ĠGÃ¼"", ""ler"", ""Ġim"", ""zas"", ""Ä±yla"", ""ĠUl"", ""usal"", ""ĠSor"", ""unda"", ""ĠGÃ¼"", ""nc"", ""elle"", ""me"", "","", ""Ġul"", ""usal"", ""Ġsor"", ""unun"", ""Ġabc"", ""âĢĻs"", ""ine"", "","", ""ĠTK"", ""P"", ""âĢĻnin"", ""ĠG"", ""elen"", ""ek"", ""Ġhareket"", ""inden"", ""Ġberi"", ""Ġben"", ""ims"", ""ediÄŁi"", ""Ġve"", ""ĠbugÃ¼n"", ""ĠdoÄŁr"", ""ul"", ""anan"", ""Ġpozisyon"", ""unun"", ""Ġtemel"", ""Ġuns"", ""url"", ""ar"", ""Ä±na"", ""ĠayrÄ±"", ""ld"", ""Ä±"", "".""]",60,.,post_cue_or_post_ambiguity,True
