row_id,prefix_end,prefix_text,current_token,stage,is_full_sentence,label,type,location,computed_location,cue_relative_position,global_prefix_id,sentence,location_matches,ambiguous_lemma,cue_start_lemma,cue_end_lemma,lemma_split,morphological_parsing,amb_char_start,amb_char_end,cue_char_start,cue_char_end,amb_tok_start,amb_tok_end,cue_tok_start,cue_tok_end,cue_length_tokens,ambiguity_length_tokens,token_distance,overlap,matched_ambiguous,matched_cue,amb_token_text,cue_token_text,n_tokens,tokens_json,tracked_token_index,tracked_token_text,tracked_region,ambiguity_vector_available
54,21,"Geceleyin belanı arama , haydi nerden geldinse bas git oraya .",Ġ.,full_sentence,True,negation,syntactic,before,before,-3,1059,"Geceleyin belanı arama , haydi nerden geldinse bas git oraya .",True,arama,belanı,belanı,ara-ma,ara-NEG.IMP.2SG,17,22,10,16,7,8,4,6,3,2,3,False,arama,belanı,Ġar ama,Ġbel an Ä±,22,"[""Ge"", ""ce"", ""ley"", ""in"", ""Ġbel"", ""an"", ""Ä±"", ""Ġar"", ""ama"", ""Ġ,"", ""Ġhay"", ""di"", ""Ġner"", ""den"", ""Ġgeld"", ""in"", ""se"", ""Ġbas"", ""Ġgit"", ""Ġor"", ""aya"", ""Ġ.""]",21,Ġ.,post_cue_or_post_ambiguity,True
55,20,O korkuyu çoktan tüketmiştim ama babama inme inebilirdi .,Ġ.,full_sentence,True,nominalizer,syntactic,after,after,2,1080,O korkuyu çoktan tüketmiştim ama babama inme inebilirdi .,True,inme,inebilirdi,inebilirdi,in-me,in-NMLZ,40,44,45,55,13,14,15,19,5,2,2,False,inme,inebilirdi,Ġin me,Ġin eb il ird i,21,"[""O"", ""Ġk"", ""ork"", ""uy"", ""u"", ""ĠÃ§ok"", ""tan"", ""ĠtÃ¼ket"", ""miÅŁ"", ""tim"", ""Ġama"", ""Ġbab"", ""ama"", ""Ġin"", ""me"", ""Ġin"", ""eb"", ""il"", ""ird"", ""i"", ""Ġ.""]",20,Ġ.,post_cue_or_post_ambiguity,True
56,16,Her dilbere meyil verme / Ya sevilir ya sevilmez,mez,full_sentence,True,negation,syntactic,before,before,-6,1097,Her dilbere meyil verme / Ya sevilir ya sevilmez,True,verme,Her,meyil,ver-me,ver-NEG.IMP.2SG,18,23,0,17,6,7,0,5,6,2,6,False,verme,Her dilbere meyil,Ġver me,Her Ġdil bere Ġme y il,17,"[""Her"", ""Ġdil"", ""bere"", ""Ġme"", ""y"", ""il"", ""Ġver"", ""me"", ""Ġ/"", ""ĠYa"", ""Ġse"", ""vil"", ""ir"", ""Ġya"", ""Ġse"", ""vil"", ""mez""]",16,mez,post_cue_or_post_ambiguity,True
58,20,Her dilbere meyil verme lüzumu yok / Ya sevilir ya sevilmez,mez,full_sentence,True,nominalizer,syntactic,after,after,2,1118,Her dilbere meyil verme lüzumu yok / Ya sevilir ya sevilmez,True,verme,lüzumu,yok,ver-me,ver-NMLZ,18,23,24,34,6,7,8,11,4,2,2,False,verme,lüzumu yok,Ġver me,Ġl Ã¼z umu Ġyok,21,"[""Her"", ""Ġdil"", ""bere"", ""Ġme"", ""y"", ""il"", ""Ġver"", ""me"", ""Ġl"", ""Ã¼z"", ""umu"", ""Ġyok"", ""Ġ/"", ""ĠYa"", ""Ġse"", ""vil"", ""ir"", ""Ġya"", ""Ġse"", ""vil"", ""mez""]",20,mez,post_cue_or_post_ambiguity,True
59,22,"Bu kolay işi güçleştirme yavrum ; arkadaş ol benimle , sırdaş ol .",Ġ.,full_sentence,True,negation,syntactic,before,before,-5,1141,"Bu kolay işi güçleştirme yavrum ; arkadaş ol benimle , sırdaş ol .",True,güçleştirme,Bu,işi,güçleştir-me / güçleş-tir-me,güçleştir-NEG.IMP.2SG / güçleş-CAUS-NEG.IMP.2SG,13,24,0,12,5,6,0,4,5,2,5,False,güçleştirme,Bu kolay işi,ĠgÃ¼Ã§ leÅŁtirme,Bu Ġkol ay ĠiÅŁ i,23,"[""Bu"", ""Ġkol"", ""ay"", ""ĠiÅŁ"", ""i"", ""ĠgÃ¼Ã§"", ""leÅŁtirme"", ""Ġy"", ""av"", ""rum"", ""Ġ;"", ""ĠarkadaÅŁ"", ""Ġol"", ""Ġben"", ""im"", ""le"", ""Ġ,"", ""Ġs"", ""Ä±r"", ""da"", ""ÅŁ"", ""Ġol"", ""Ġ.""]",22,Ġ.,post_cue_or_post_ambiguity,True
60,20,Beni bu kadar yürekten çağırma  / Bir gece ansızın gelebilirim,irim,full_sentence,True,negation,syntactic,before,before,-7,1162,Beni bu kadar yürekten çağırma  / Bir gece ansızın gelebilirim,True,çağırma,Beni,yürekten,çağır-ma,çağır-NEG.IMP.2SG,23,30,0,22,7,9,0,6,7,3,7,False,çağırma,Beni bu kadar yürekten,ĠÃ§aÄŁ Ä±r ma,Ben i Ġbu Ġkadar ĠyÃ¼ rek ten,21,"[""Ben"", ""i"", ""Ġbu"", ""Ġkadar"", ""ĠyÃ¼"", ""rek"", ""ten"", ""ĠÃ§aÄŁ"", ""Ä±r"", ""ma"", ""Ġ"", ""Ġ/"", ""ĠBir"", ""Ġge"", ""ce"", ""Ġans"", ""Ä±z"", ""Ä±n"", ""Ġgele"", ""bil"", ""irim""]",20,irim,post_cue_or_post_ambiguity,True
62,16,Beni bu kadar yürekten çağırma gereği görmemişsin.,.,full_sentence,True,nominalizer,syntactic,after,after,3,1179,Beni bu kadar yürekten çağırma gereği görmemişsin.,True,çağırma,gereği,gereği,çağır-ma,çağır-NMLZ,23,30,31,37,7,9,10,11,2,3,3,False,çağırma,gereği,ĠÃ§aÄŁ Ä±r ma,Ġgere ÄŁi,17,"[""Ben"", ""i"", ""Ġbu"", ""Ġkadar"", ""ĠyÃ¼"", ""rek"", ""ten"", ""ĠÃ§aÄŁ"", ""Ä±r"", ""ma"", ""Ġgere"", ""ÄŁi"", ""ĠgÃ¶rm"", ""emi"", ""ÅŁ"", ""sin"", "".""]",16,.,post_cue_or_post_ambiguity,True
63,23,"Ali'ye dedim zaten sen baban gibi olma diye, duyduysa ne ala.",.,full_sentence,True,negation,syntactic,before,before,-4,1203,"Ali'ye dedim zaten sen baban gibi olma diye, duyduysa ne ala.",True,olma,sen,gibi,ol-ma,ol-NEG.IMP.2SG,34,38,19,33,11,12,7,10,4,2,4,False,olma,sen baban gibi,Ġol ma,Ġsen Ġbab an Ġgibi,24,"[""Ali"", ""'"", ""ye"", ""Ġded"", ""im"", ""Ġz"", ""aten"", ""Ġsen"", ""Ġbab"", ""an"", ""Ġgibi"", ""Ġol"", ""ma"", ""Ġdi"", ""ye"", "","", ""Ġduy"", ""du"", ""ys"", ""a"", ""Ġne"", ""Ġal"", ""a"", "".""]",23,.,post_cue_or_post_ambiguity,True
64,24,Artık sana da 'Karını aldatma!' dememiz gerekiyorsa biz ölelim.,.,full_sentence,True,negation,syntactic,before,before,-2,1228,Artık sana da 'Karını aldatma!' dememiz gerekiyorsa biz ölelim.,True,aldatma,Karını,Karını,aldat-ma,aldat-NEG.IMP.2SG,22,29,15,21,8,10,6,7,2,3,2,False,aldatma,Karını,Ġal dat ma,Kar Ä±nÄ±,25,"[""Art"", ""Ä±k"", ""Ġs"", ""ana"", ""Ġda"", ""Ġ'"", ""Kar"", ""Ä±nÄ±"", ""Ġal"", ""dat"", ""ma"", ""!'"", ""Ġdem"", ""em"", ""iz"", ""Ġgere"", ""ki"", ""y"", ""ors"", ""a"", ""Ġbiz"", ""ĠÃ¶"", ""le"", ""lim"", "".""]",24,.,post_cue_or_post_ambiguity,True
66,32,"Bakan'ın yaptığı açıklamada en öne çıkan nokta, eğitimcilere verilen emirdi: Kopyaya müsamaha gösterme.",.,full_sentence,True,negation,syntactic,before,before,-15,1261,"Bakan'ın yaptığı açıklamada en öne çıkan nokta, eğitimcilere verilen emirdi: Kopyaya müsamaha gösterme.",True,gösterme,eğitimcilere,müsamaha,göster-me,göster-NEG.IMP.2SG,94,102,48,93,30,31,15,29,15,2,15,False,gösterme,eğitimcilere verilen emirdi: Kopyaya müsamaha,ĠgÃ¶ster me,ĠeÄŁitim cil ere Ġver ilen Ġem ird i : ĠK opy aya ĠmÃ¼ sam aha,33,"[""B"", ""akan"", ""'"", ""Ä±n"", ""ĠyaptÄ±ÄŁÄ±"", ""ĠaÃ§Ä±kl"", ""am"", ""ada"", ""Ġen"", ""ĠÃ¶"", ""ne"", ""ĠÃ§Ä±kan"", ""Ġnok"", ""ta"", "","", ""ĠeÄŁitim"", ""cil"", ""ere"", ""Ġver"", ""ilen"", ""Ġem"", ""ird"", ""i"", "":"", ""ĠK"", ""opy"", ""aya"", ""ĠmÃ¼"", ""sam"", ""aha"", ""ĠgÃ¶ster"", ""me"", "".""]",32,.,post_cue_or_post_ambiguity,True
67,21,AB'den Google'a çok sert çıkış: Arama verilerini sunucularında saklama.,.,full_sentence,True,negation,syntactic,before,before,-14,1283,AB'den Google'a çok sert çıkış: Arama verilerini sunucularında saklama.,True,saklama,çok,sunucularında,sakla-ma,sakla-NEG.IMP.2SG,63,70,16,62,19,20,5,18,14,2,14,False,saklama,çok sert çıkış: Arama verilerini sunucularında,Ġsak lama,ĠÃ§ok Ġs ert ĠÃ§Ä±kÄ±ÅŁ : ĠAr ama Ġver iler ini Ġsun uc ular Ä±nda,22,"[""AB"", ""'d"", ""en"", ""ĠGoogle"", ""'a"", ""ĠÃ§ok"", ""Ġs"", ""ert"", ""ĠÃ§Ä±kÄ±ÅŁ"", "":"", ""ĠAr"", ""ama"", ""Ġver"", ""iler"", ""ini"", ""Ġsun"", ""uc"", ""ular"", ""Ä±nda"", ""Ġsak"", ""lama"", "".""]",21,.,post_cue_or_post_ambiguity,True
68,26,"Yaptığın yanlışı benim karşıma geçip de savunma artık, kendini küçük düşürüyorsun.",.,full_sentence,True,negation,syntactic,before,before,-13,1310,"Yaptığın yanlışı benim karşıma geçip de savunma artık, kendini küçük düşürüyorsun.",True,savunma,Yaptığın,de,savun-ma,savun-NEG.IMP.2SG,40,47,0,39,13,15,0,12,13,3,13,False,savunma,Yaptığın yanlışı benim karşıma geçip de,Ġsav un ma,Y apt Ä±ÄŁ Ä±n ĠyanlÄ± ÅŁÄ± Ġben im ĠkarÅŁÄ± ma ĠgeÃ§ ip Ġde,27,"[""Y"", ""apt"", ""Ä±ÄŁ"", ""Ä±n"", ""ĠyanlÄ±"", ""ÅŁÄ±"", ""Ġben"", ""im"", ""ĠkarÅŁÄ±"", ""ma"", ""ĠgeÃ§"", ""ip"", ""Ġde"", ""Ġsav"", ""un"", ""ma"", ""ĠartÄ±k"", "","", ""Ġkend"", ""ini"", ""ĠkÃ¼Ã§Ã¼k"", ""ĠdÃ¼ÅŁ"", ""Ã¼rÃ¼"", ""y"", ""ors"", ""un"", "".""]",26,.,post_cue_or_post_ambiguity,True
69,23,Migrenini tetiklemek istemiyorsan tavandaki beyaz ışığı yakma.,.,full_sentence,True,negation,syntactic,before,before,-8,1334,Migrenini tetiklemek istemiyorsan tavandaki beyaz ışığı yakma.,True,yakma,tavandaki,ışığı,yak-ma,yak-NEG.IMP.2SG,56,61,34,55,21,22,13,20,8,2,8,False,yakma,tavandaki beyaz ışığı,Ġyak ma,Ġtav and aki Ġbey az Ġ Ä±ÅŁ Ä±ÄŁÄ±,24,"[""M"", ""ig"", ""ren"", ""ini"", ""Ġtet"", ""ik"", ""lem"", ""ek"", ""Ġist"", ""em"", ""iy"", ""ors"", ""an"", ""Ġtav"", ""and"", ""aki"", ""Ġbey"", ""az"", ""Ġ"", ""Ä±ÅŁ"", ""Ä±ÄŁÄ±"", ""Ġyak"", ""ma"", "".""]",23,.,post_cue_or_post_ambiguity,True
70,30,Ali'nin niyeti zaten okula gitme olsaydı hali tavrı baştan bambaşka olurdu.,.,full_sentence,True,nominalizer,syntactic,before,before,-10,1365,Ali'nin niyeti zaten okula gitme olsaydı hali tavrı baştan bambaşka olurdu.,True,gitme,Ali'nin,zaten,git-me,git-NMLZ,27,32,0,20,10,11,0,7,8,2,10,False,gitme,Ali'nin niyeti zaten,Ġgit me,Ali 'n in Ġni yet i Ġz aten,31,"[""Ali"", ""'n"", ""in"", ""Ġni"", ""yet"", ""i"", ""Ġz"", ""aten"", ""Ġok"", ""ula"", ""Ġgit"", ""me"", ""Ġo"", ""ls"", ""ay"", ""dÄ±"", ""Ġh"", ""ali"", ""Ġt"", ""avr"", ""Ä±"", ""ĠbaÅŁ"", ""tan"", ""Ġb"", ""amba"", ""ÅŁ"", ""ka"", ""Ġol"", ""ur"", ""du"", "".""]",30,.,post_cue_or_post_ambiguity,True
71,21,Akif'in niyetinin karısını aldatma olduğunu hiçbirimiz bilmiyorduk.,.,full_sentence,True,nominalizer,syntactic,before,before,-9,1387,Akif'in niyetinin karısını aldatma olduğunu hiçbirimiz bilmiyorduk.,True,aldatma,Akif'in,karısını,aldat-ma,aldat-NMLZ,27,34,0,26,9,11,0,8,9,3,9,False,aldatma,Akif'in niyetinin karısını,Ġal dat ma,Ak if 'in Ġni yet inin Ġkar Ä±s Ä±nÄ±,22,"[""Ak"", ""if"", ""'in"", ""Ġni"", ""yet"", ""inin"", ""Ġkar"", ""Ä±s"", ""Ä±nÄ±"", ""Ġal"", ""dat"", ""ma"", ""ĠolduÄŁunu"", ""ĠhiÃ§bir"", ""im"", ""iz"", ""Ġbil"", ""mi"", ""y"", ""ord"", ""uk"", "".""]",21,.,post_cue_or_post_ambiguity,True
72,20,Bizim şirketin çalışanlarının hiç de öyle ofiste bulunma gibi arzuları yok.,.,full_sentence,True,nominalizer,syntactic,before,before,-12,1408,Bizim şirketin çalışanlarının hiç de öyle ofiste bulunma gibi arzuları yok.,True,bulunma,Bizim,ofiste,bulun-ma,bulun-NMLZ,49,56,0,48,12,13,0,11,12,2,12,False,bulunma,Bizim şirketin çalışanlarının hiç de öyle ofiste,Ġbulun ma,Biz im ĠÅŁirket in ĠÃ§alÄ±ÅŁan larÄ±nÄ±n ĠhiÃ§ Ġde ĠÃ¶ yle Ġof iste,21,"[""Biz"", ""im"", ""ĠÅŁirket"", ""in"", ""ĠÃ§alÄ±ÅŁan"", ""larÄ±nÄ±n"", ""ĠhiÃ§"", ""Ġde"", ""ĠÃ¶"", ""yle"", ""Ġof"", ""iste"", ""Ġbulun"", ""ma"", ""Ġgibi"", ""Ġar"", ""z"", ""ular"", ""Ä±"", ""Ġyok"", "".""]",20,.,post_cue_or_post_ambiguity,True
74,30,Çoğu zaman ergenin içgüdüsü başına gelen stresli olayları ebeveyninden saklama yönünde.,.,full_sentence,True,nominalizer,syntactic,before,before,-22,1439,Çoğu zaman ergenin içgüdüsü başına gelen stresli olayları ebeveyninden saklama yönünde.,True,saklama,ergenin,ebeveyninden,sakla-ma,sakla-NMLZ,71,78,11,70,26,27,4,25,22,2,22,False,saklama,ergenin içgüdüsü başına gelen stresli olayları ebeveyninden,Ġsak lama,Ġerg en in ĠiÃ§ gÃ¼ dÃ¼ s Ã¼ ĠbaÅŁÄ±na Ġg elen Ġst res li Ġo lay larÄ± Ġe be ve yn inden,31,"[""Ãĩ"", ""o"", ""ÄŁu"", ""Ġzaman"", ""Ġerg"", ""en"", ""in"", ""ĠiÃ§"", ""gÃ¼"", ""dÃ¼"", ""s"", ""Ã¼"", ""ĠbaÅŁÄ±na"", ""Ġg"", ""elen"", ""Ġst"", ""res"", ""li"", ""Ġo"", ""lay"", ""larÄ±"", ""Ġe"", ""be"", ""ve"", ""yn"", ""inden"", ""Ġsak"", ""lama"", ""ĠyÃ¶n"", ""Ã¼nde"", "".""]",30,.,post_cue_or_post_ambiguity,True
75,19,Mahkemenin bir tarafı savunma avukatı için ayrılmıştır.,.,full_sentence,True,nominalizer,syntactic,before,before,-7,1459,Mahkemenin bir tarafı savunma avukatı için ayrılmıştır.,True,savunma,Mahkemenin,tarafı,savun-ma,savun-NMLZ,22,29,0,21,7,9,0,6,7,3,7,False,savunma,Mahkemenin bir tarafı,Ġsav un ma,Mah k emen in Ġbir Ġtaraf Ä±,20,"[""Mah"", ""k"", ""emen"", ""in"", ""Ġbir"", ""Ġtaraf"", ""Ä±"", ""Ġsav"", ""un"", ""ma"", ""Ġav"", ""uk"", ""at"", ""Ä±"", ""ĠiÃ§in"", ""ĠayrÄ±"", ""lm"", ""Ä±ÅŁ"", ""tÄ±r"", "".""]",19,.,post_cue_or_post_ambiguity,True
76,19,Ayşe'nin endişeli gözleri savunma avukatını aradı.,.,full_sentence,True,nominalizer,syntactic,before,before,-9,1479,Ayşe'nin endişeli gözleri savunma avukatını aradı.,True,savunma,Ayşe'nin,gözleri,savun-ma,savun-NMLZ,26,33,0,25,9,11,0,8,9,3,9,False,savunma,Ayşe'nin endişeli gözleri,Ġsav un ma,Ay ÅŁe 'n in Ġend iÅŁ eli ĠgÃ¶z leri,20,"[""Ay"", ""ÅŁe"", ""'n"", ""in"", ""Ġend"", ""iÅŁ"", ""eli"", ""ĠgÃ¶z"", ""leri"", ""Ġsav"", ""un"", ""ma"", ""Ġav"", ""uk"", ""at"", ""Ä±nÄ±"", ""Ġar"", ""ad"", ""Ä±"", "".""]",19,.,post_cue_or_post_ambiguity,True
77,26,Hevesli annenin çocuklar için yaptığı oyun alanının temel işlevi çocukları güvende tutma idi.,.,full_sentence,True,nominalizer,syntactic,before,before,-14,1506,Hevesli annenin çocuklar için yaptığı oyun alanının temel işlevi çocukları güvende tutma idi.,True,tutma,oyun,güvende,tut-ma,tut-NMLZ,83,88,38,82,23,24,9,22,14,2,14,False,tutma,oyun alanının temel işlevi çocukları güvende,Ġtut ma,Ġo yun Ġalan Ä±nÄ±n Ġtem el ĠiÅŁ lev i ĠÃ§ocuk larÄ± ĠgÃ¼ v ende,27,"[""He"", ""ves"", ""li"", ""Ġann"", ""en"", ""in"", ""ĠÃ§ocuklar"", ""ĠiÃ§in"", ""ĠyaptÄ±ÄŁÄ±"", ""Ġo"", ""yun"", ""Ġalan"", ""Ä±nÄ±n"", ""Ġtem"", ""el"", ""ĠiÅŁ"", ""lev"", ""i"", ""ĠÃ§ocuk"", ""larÄ±"", ""ĠgÃ¼"", ""v"", ""ende"", ""Ġtut"", ""ma"", ""Ġidi"", "".""]",26,.,post_cue_or_post_ambiguity,True
78,26,"Bilseydim senin isteğinin bu kitabı bu kadar hızlı yazma yönünde olduğunu, her şey farklı olurdu.",.,full_sentence,True,nominalizer,syntactic,before,before,-10,1533,"Bilseydim senin isteğinin bu kitabı bu kadar hızlı yazma yönünde olduğunu, her şey farklı olurdu.",True,yazma,senin,hızlı,yaz-ma,yaz-NMLZ,51,56,10,50,14,15,4,13,10,2,10,False,yazma,senin isteğinin bu kitabı bu kadar hızlı,Ġyaz ma,Ġsen in Ġist eÄŁ inin Ġbu ĠkitabÄ± Ġbu Ġkadar ĠhÄ±zlÄ±,27,"[""B"", ""il"", ""sey"", ""dim"", ""Ġsen"", ""in"", ""Ġist"", ""eÄŁ"", ""inin"", ""Ġbu"", ""ĠkitabÄ±"", ""Ġbu"", ""Ġkadar"", ""ĠhÄ±zlÄ±"", ""Ġyaz"", ""ma"", ""ĠyÃ¶n"", ""Ã¼nde"", ""ĠolduÄŁunu"", "","", ""Ġher"", ""ĠÅŁey"", ""ĠfarklÄ±"", ""Ġol"", ""ur"", ""du"", "".""]",26,.,post_cue_or_post_ambiguity,True
79,29,"Senin gözlerin deli deli bakıyor, belli ki yapacağın şeyin amacı kalp kırma olacak.",.,full_sentence,True,nominalizer,syntactic,before,before,-9,1563,"Senin gözlerin deli deli bakıyor, belli ki yapacağın şeyin amacı kalp kırma olacak.",True,kırma,yapacağın,kalp,kır-ma,kır-NMLZ,70,75,43,69,24,26,15,23,9,3,9,False,kırma,yapacağın şeyin amacı kalp,Ġk Ä±r ma,Ġyap aca ÄŁ Ä±n ĠÅŁey in ĠamacÄ± Ġkal p,30,"[""Sen"", ""in"", ""ĠgÃ¶z"", ""ler"", ""in"", ""Ġdel"", ""i"", ""Ġdel"", ""i"", ""Ġbak"", ""Ä±yor"", "","", ""Ġb"", ""elli"", ""Ġki"", ""Ġyap"", ""aca"", ""ÄŁ"", ""Ä±n"", ""ĠÅŁey"", ""in"", ""ĠamacÄ±"", ""Ġkal"", ""p"", ""Ġk"", ""Ä±r"", ""ma"", ""Ġol"", ""acak"", "".""]",29,.,post_cue_or_post_ambiguity,True
80,20,"İstemeyesin benden gözleme falan, işim başımdan aşkın.",.,full_sentence,True,nominalizer,syntactic,before,before,-6,1584,"İstemeyesin benden gözleme falan, işim başımdan aşkın.",True,gözleme,İstemeyesin,benden,gözle-me,gözle-NMLZ,19,26,0,18,6,8,0,5,6,3,6,False,gözleme,İstemeyesin benden,ĠgÃ¶z le me,Ä° stem eyes in Ġb enden,21,"[""Ä°"", ""stem"", ""eyes"", ""in"", ""Ġb"", ""enden"", ""ĠgÃ¶z"", ""le"", ""me"", ""Ġfal"", ""an"", "","", ""ĠiÅŁ"", ""im"", ""ĠbaÅŁ"", ""Ä±"", ""md"", ""an"", ""ĠaÅŁk"", ""Ä±n"", "".""]",20,.,post_cue_or_post_ambiguity,True
81,15,Etütte öğrencilerin en sıkıldığı aktivite soru çözme oldu.,.,full_sentence,True,nominalizer,syntactic,before,before,-9,1600,Etütte öğrencilerin en sıkıldığı aktivite soru çözme oldu.,True,çözme,öğrencilerin,soru,çöz-me,çöz-NMLZ,47,52,7,46,12,13,3,11,9,2,9,False,çözme,öğrencilerin en sıkıldığı aktivite soru,ĠÃ§Ã¶z me,ĠÃ¶ÄŁrenciler in Ġen ĠsÄ±k Ä±ldÄ±ÄŁÄ± Ġaktiv ite Ġsor u,16,"[""Et"", ""Ã¼t"", ""te"", ""ĠÃ¶ÄŁrenciler"", ""in"", ""Ġen"", ""ĠsÄ±k"", ""Ä±ldÄ±ÄŁÄ±"", ""Ġaktiv"", ""ite"", ""Ġsor"", ""u"", ""ĠÃ§Ã¶z"", ""me"", ""Ġoldu"", "".""]",15,.,post_cue_or_post_ambiguity,True
82,32,Mezranın merkeze en uzak yerinde yaşayan öğrencilerin bile motivasyonu zengin olma etrafında şekilleniyor.,.,full_sentence,True,nominalizer,syntactic,before,before,-10,1633,Mezranın merkeze en uzak yerinde yaşayan öğrencilerin bile motivasyonu zengin olma etrafında şekilleniyor.,True,olma,öğrencilerin,zengin,ol-ma,ol-NMLZ,78,82,41,77,23,24,13,22,10,2,10,False,olma,öğrencilerin bile motivasyonu zengin,Ġol ma,ĠÃ¶ÄŁrenciler in Ġbile Ġmotiv asy on u Ġz eng in,33,"[""Me"", ""z"", ""ran"", ""Ä±n"", ""Ġmer"", ""ke"", ""ze"", ""Ġen"", ""Ġuz"", ""ak"", ""Ġyer"", ""inde"", ""ĠyaÅŁayan"", ""ĠÃ¶ÄŁrenciler"", ""in"", ""Ġbile"", ""Ġmotiv"", ""asy"", ""on"", ""u"", ""Ġz"", ""eng"", ""in"", ""Ġol"", ""ma"", ""Ġet"", ""raf"", ""Ä±nda"", ""ĠÅŁek"", ""ill"", ""en"", ""iyor"", "".""]",32,.,post_cue_or_post_ambiguity,True
83,25,Leonardo'nun çocukluğundan beri en göze çarpan yeteneği heykel yapma idi.,.,full_sentence,True,nominalizer,syntactic,before,before,-11,1659,Leonardo'nun çocukluğundan beri en göze çarpan yeteneği heykel yapma idi.,True,yapma,en,heykel,yap-ma,yap-NMLZ,63,68,32,62,22,23,11,21,11,2,11,False,yapma,en göze çarpan yeteneği heykel,Ġyap ma,Ġen ĠgÃ¶ ze ĠÃ§ ar pan Ġyet ene ÄŁi Ġhey kel,26,"[""Leon"", ""ardo"", ""'n"", ""un"", ""ĠÃ§ocuk"", ""lu"", ""ÄŁ"", ""und"", ""an"", ""Ġber"", ""i"", ""Ġen"", ""ĠgÃ¶"", ""ze"", ""ĠÃ§"", ""ar"", ""pan"", ""Ġyet"", ""ene"", ""ÄŁi"", ""Ġhey"", ""kel"", ""Ġyap"", ""ma"", ""Ġidi"", "".""]",25,.,post_cue_or_post_ambiguity,True
